producto,cantidad,valor_unitario,fecha,dia_semana,estacion,cantidad_log
PULPA CONGELADA DE LIMA,16.0,12.0,2024-07-04,Jueves,invierno,2.833213344056216
JARABE DE MANZANA TASKY,12.0,9.87,2024-07-04,Jueves,invierno,2.5649493574615367
JARABE DE GRANADINA TASKY,12.0,8.61,2024-07-04,Jueves,invierno,2.5649493574615367
JARABE DE GUAYABA TASKY,6.0,9.66,2024-07-04,Jueves,invierno,1.9459101490553132
JARABE DE GRANADINA TASKY,4.0,8.61,2024-07-09,Martes,invierno,1.6094379124341003
JARABE DE MANZANA TASKY,4.0,9.87,2024-07-09,Martes,invierno,1.6094379124341003
JARABE DE GUAYABA TASKY,4.0,9.66,2024-07-09,Martes,invierno,1.6094379124341003
JARABE DE FRAMBUESA TASKY,4.0,14.7,2024-07-09,Martes,invierno,1.6094379124341003
PULPA CONGELADA DE LIMA,16.0,12.0,2024-07-09,Martes,invierno,2.833213344056216
JARABE DE FRAMBUESA TASKY,10.0,14.7,2024-07-09,Martes,invierno,2.3978952727983707
JARABE DE GRANADA TASKY,8.0,9.87,2024-07-09,Martes,invierno,2.1972245773362196
JARABE DE GUAYABA TASKY,10.0,9.66,2024-07-09,Martes,invierno,2.3978952727983707
JARABE DE MANZANA TASKY,10.0,9.87,2024-07-09,Martes,invierno,2.3978952727983707
JARABE DE MANZANA TASKY,6.0,9.87,2024-07-09,Martes,invierno,1.9459101490553132
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-07-09,Martes,invierno,2.5649493574615367
JARABE DE GRANADINA TASKY,5.0,8.61,2024-07-09,Martes,invierno,1.791759469228055
JARABE DE MANZANA TASKY,3.0,9.87,2024-07-09,Martes,invierno,1.3862943611198906
JARABE DE FRAMBUESA TASKY,3.0,14.7,2024-07-09,Martes,invierno,1.3862943611198906
JARABE DE FRAMBUESA TASKY,3.0,14.7,2024-07-09,Martes,invierno,1.3862943611198906
JARABE DE MANZANA TASKY,6.0,9.87,2024-07-09,Martes,invierno,1.9459101490553132
JARABE DE GRANADA TASKY,2.0,9.87,2024-07-09,Martes,invierno,1.0986122886681098
JARABE DE FRAMBUESA TASKY,6.0,14.7,2024-07-09,Martes,invierno,1.9459101490553132
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-07-09,Martes,invierno,2.5649493574615367
JARABE DE GUAYABA TASKY,12.0,9.66,2024-07-09,Martes,invierno,2.5649493574615367
JARABE DE FRAMBUESA TASKY,12.0,14.7,2024-07-09,Martes,invierno,2.5649493574615367
PULPA CONGELADA DE LIMA,8.0,12.0,2024-07-09,Martes,invierno,2.1972245773362196
JARABE DE GUAYABA TASKY,3.0,9.66,2024-07-09,Martes,invierno,1.3862943611198906
JARABE DE GRANADA TASKY,3.0,9.87,2024-07-09,Martes,invierno,1.3862943611198906
JARABE DE FRAMBUESA TASKY,2.0,14.7,2024-07-09,Martes,invierno,1.0986122886681098
PULPA CONGELADA DE LIMA,8.0,12.0,2024-07-09,Martes,invierno,2.1972245773362196
JARABE DE MANZANA TASKY,6.0,9.87,2024-07-09,Martes,invierno,1.9459101490553132
JARABE DE MANZANA TASKY,2.0,9.87,2024-07-10,Miércoles,invierno,1.0986122886681098
JARABE DE FRAMBUESA TASKY,6.0,14.7,2024-07-10,Miércoles,invierno,1.9459101490553132
JARABE DE MANZANA TASKY,3.0,9.87,2024-07-10,Miércoles,invierno,1.3862943611198906
PULPA CONGELADA DE LIMA,8.0,12.0,2024-07-10,Miércoles,invierno,2.1972245773362196
JARABE DE GUAYABA TASKY,10.0,9.66,2024-07-10,Miércoles,invierno,2.3978952727983707
PULPA CONGELADA DE LIMA,8.0,12.0,2024-07-10,Miércoles,invierno,2.1972245773362196
JARABE DE GRANADA TASKY,1.0,9.87,2024-07-10,Miércoles,invierno,0.6931471805599453
PULPA DE MANGO,8.0,10.8,2024-07-11,Jueves,invierno,2.1972245773362196
COMPOTA DE FRESA BALDE,24.0,9.6875,2024-07-11,Jueves,invierno,3.2188758248682006
ZUMO DE LIMON CONGELADO,8.0,12.0,2024-07-11,Jueves,invierno,2.1972245773362196
JARABE DE GUAYABA TASKY,6.0,12.5,2024-07-11,Jueves,invierno,1.9459101490553132
JARABE DE GOMA TASKY,6.0,9.5,2024-07-11,Jueves,invierno,1.9459101490553132
JARABE DE GRANADINA TASKY,4.0,10.5,2024-07-11,Jueves,invierno,1.6094379124341003
JARABE DE GRANADA TASKY,5.0,12.4,2024-07-11,Jueves,invierno,1.791759469228055
JARABE DE MANZANA TASKY,6.0,12.5,2024-07-11,Jueves,invierno,1.9459101490553132
JARABE DE FRAMBUESA TASKY,9.0,16.0,2024-07-11,Jueves,invierno,2.302585092994046
PULPA DE MARACUYA,24.0,11.5,2024-07-11,Jueves,invierno,3.2188758248682006
COMPOTA DE ARANDANOS BALDE,10.0,12.3,2024-07-11,Jueves,invierno,2.3978952727983707
JARABE DE MANZANA TASKY,6.0,9.87,2024-07-11,Jueves,invierno,1.9459101490553132
JARABE DE MANZANA TASKY,4.0,9.87,2024-07-11,Jueves,invierno,1.6094379124341003
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-07-11,Jueves,invierno,2.5649493574615367
JARABE DE FRAMBUESA TASKY,12.0,14.7,2024-07-11,Jueves,invierno,2.5649493574615367
JARABE DE MANZANA TASKY,4.0,9.87,2024-07-11,Jueves,invierno,1.6094379124341003
JARABE DE GUAYABA TASKY,4.0,9.66,2024-07-11,Jueves,invierno,1.6094379124341003
JARABE DE GUAYABA TASKY,4.0,9.66,2024-07-11,Jueves,invierno,1.6094379124341003
JARABE DE FRAMBUESA TASKY,4.0,14.7,2024-07-11,Jueves,invierno,1.6094379124341003
JARABE DE MANZANA TASKY,6.0,9.87,2024-07-11,Jueves,invierno,1.9459101490553132
PULPA CONGELADA DE LIMA,16.0,12.0,2024-07-11,Jueves,invierno,2.833213344056216
JARABE DE GUAYABA TASKY,5.0,9.66,2024-07-11,Jueves,invierno,1.791759469228055
JARABE DE FRAMBUESA TASKY,5.0,14.7,2024-07-11,Jueves,invierno,1.791759469228055
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-07-11,Jueves,invierno,2.5649493574615367
JARABE DE GRANADINA TASKY,2.0,8.61,2024-07-11,Jueves,invierno,1.0986122886681098
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-07-11,Jueves,invierno,2.5649493574615367
JARABE DE GRANADA TASKY,2.0,9.87,2024-07-11,Jueves,invierno,1.0986122886681098
JARABE DE MANZANA TASKY,6.0,9.87,2024-07-11,Jueves,invierno,1.9459101490553132
JARABE DE FRAMBUESA TASKY,8.0,14.7,2024-07-11,Jueves,invierno,2.1972245773362196
PULPA CONGELADA DE LIMA,32.0,12.0,2024-07-11,Jueves,invierno,3.4965075614664802
JARABE DE GRANADINA TASKY,12.0,9.0,2024-07-11,Jueves,invierno,2.5649493574615367
ZUMO DE LIMON CONGELADO,40.0,10.0,2024-07-11,Jueves,invierno,3.713572066704308
JARABE DE FRAMBUESA TASKY,3.0,14.7,2024-07-11,Jueves,invierno,1.3862943611198906
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-07-11,Jueves,invierno,2.5649493574615367
PULPA CONGELADA DE LIMA,24.0,12.0,2024-07-11,Jueves,invierno,3.2188758248682006
JARABE DE GRANADINA TASKY,1.0,8.61,2024-07-11,Jueves,invierno,0.6931471805599453
PULPA CONGELADA DE LIMA,64.0,12.0,2024-07-15,Lunes,invierno,4.174387269895637
JARABE DE GRANADINA TASKY,1.0,8.61,2024-07-16,Martes,invierno,0.6931471805599453
JARABE DE MANZANA TASKY,3.0,9.87,2024-07-16,Martes,invierno,1.3862943611198906
JARABE DE GRANADA TASKY,2.0,9.87,2024-07-16,Martes,invierno,1.0986122886681098
JARABE DE GRANADA TASKY,4.0,9.87,2024-07-16,Martes,invierno,1.6094379124341003
PULPA CONGELADA DE LIMA,24.0,12.0,2024-07-16,Martes,invierno,3.2188758248682006
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-07-16,Martes,invierno,2.5649493574615367
JARABE DE GRANADINA TASKY,3.0,8.61,2024-07-16,Martes,invierno,1.3862943611198906
JARABE DE MANZANA TASKY,6.0,9.87,2024-07-16,Martes,invierno,1.9459101490553132
JARABE DE GUAYABA TASKY,8.0,9.66,2024-07-16,Martes,invierno,2.1972245773362196
JARABE DE GRANADA TASKY,6.0,9.87,2024-07-16,Martes,invierno,1.9459101490553132
JARABE DE FRAMBUESA TASKY,10.0,14.7,2024-07-16,Martes,invierno,2.3978952727983707
PULPA CONGELADA DE LIMA,32.0,12.0,2024-07-16,Martes,invierno,3.4965075614664802
JARABE DE GUAYABA TASKY,8.0,9.66,2024-07-16,Martes,invierno,2.1972245773362196
JARABE DE FRAMBUESA TASKY,12.0,14.7,2024-07-16,Martes,invierno,2.5649493574615367
PULPA CONGELADA DE LIMA,16.0,12.0,2024-07-16,Martes,invierno,2.833213344056216
JARABE DE FRAMBUESA TASKY,6.0,14.7,2024-07-16,Martes,invierno,1.9459101490553132
JARABE DE FRAMBUESA TASKY,6.0,14.7,2024-07-16,Martes,invierno,1.9459101490553132
JARABE DE GRANADINA TASKY,1.0,8.61,2024-07-16,Martes,invierno,0.6931471805599453
JARABE DE MANZANA TASKY,6.0,9.87,2024-07-16,Martes,invierno,1.9459101490553132
JARABE DE GUAYABA TASKY,3.0,9.66,2024-07-16,Martes,invierno,1.3862943611198906
JARABE DE FRAMBUESA TASKY,5.0,14.7,2024-07-16,Martes,invierno,1.791759469228055
JARABE DE GRANADINA TASKY,3.0,8.61,2024-07-16,Martes,invierno,1.3862943611198906
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-07-16,Martes,invierno,2.5649493574615367
JARABE DE MANZANA TASKY,6.0,9.87,2024-07-16,Martes,invierno,1.9459101490553132
JARABE DE GUAYABA TASKY,5.0,9.66,2024-07-16,Martes,invierno,1.791759469228055
JARABE DE FRAMBUESA TASKY,10.0,14.7,2024-07-16,Martes,invierno,2.3978952727983707
PULPA CONGELADA DE LIMA,32.0,12.0,2024-07-16,Martes,invierno,3.4965075614664802
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-07-16,Martes,invierno,2.5649493574615367
JARABE DE MANZANA TASKY,5.0,9.87,2024-07-16,Martes,invierno,1.791759469228055
JARABE DE GUAYABA TASKY,2.0,9.66,2024-07-16,Martes,invierno,1.0986122886681098
JARABE DE FRAMBUESA TASKY,3.0,14.7,2024-07-16,Martes,invierno,1.3862943611198906
JARABE DE MANZANA TASKY,6.0,9.87,2024-07-16,Martes,invierno,1.9459101490553132
JARABE DE FRAMBUESA TASKY,6.0,14.7,2024-07-16,Martes,invierno,1.9459101490553132
JARABE DE GUAYABA TASKY,8.0,9.66,2024-07-16,Martes,invierno,2.1972245773362196
JARABE DE GRANADA TASKY,8.0,9.87,2024-07-16,Martes,invierno,2.1972245773362196
JARABE DE MANZANA TASKY,3.0,9.87,2024-07-16,Martes,invierno,1.3862943611198906
PULPA CONGELADA DE LIMA,8.0,12.0,2024-07-16,Martes,invierno,2.1972245773362196
JARABE DE GRANADA TASKY,5.0,9.87,2024-07-17,Miércoles,invierno,1.791759469228055
JARABE DE GRANADINA TASKY,4.0,8.61,2024-07-17,Miércoles,invierno,1.6094379124341003
PULPA CONGELADA DE LIMA,8.0,12.0,2024-07-17,Miércoles,invierno,2.1972245773362196
JARABE DE FRAMBUESA TASKY,8.0,14.7,2024-07-17,Miércoles,invierno,2.1972245773362196
JARABE DE FRAMBUESA TASKY,6.0,14.7,2024-07-17,Miércoles,invierno,1.9459101490553132
PULPA CONGELADA DE LIMA,64.0,12.0,2024-07-18,Jueves,invierno,4.174387269895637
COMPOTA DE FRESA BALDE,28.799999999999997,9.6875,2024-07-18,Jueves,invierno,3.3945083935113587
COMPOTA DE ARANDANOS BALDE,10.0,12.3,2024-07-18,Jueves,invierno,2.3978952727983707
PULPA DE FRESA,8.0,8.8,2024-07-18,Jueves,invierno,2.1972245773362196
ZUMO DE LIMON CONGELADO,48.0,10.0,2024-07-18,Jueves,invierno,3.8918202981106265
JARABE DE MANZANA TASKY,2.0,9.87,2024-07-18,Jueves,invierno,1.0986122886681098
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-07-18,Jueves,invierno,2.5649493574615367
JARABE DE MANZANA TASKY,4.0,9.87,2024-07-18,Jueves,invierno,1.6094379124341003
JARABE DE FRAMBUESA TASKY,4.0,14.7,2024-07-18,Jueves,invierno,1.6094379124341003
JARABE DE MANZANA TASKY,4.0,9.87,2024-07-18,Jueves,invierno,1.6094379124341003
JARABE DE GRANADINA TASKY,5.0,8.61,2024-07-18,Jueves,invierno,1.791759469228055
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-07-18,Jueves,invierno,2.5649493574615367
PULPA CONGELADA DE LIMA,8.0,12.0,2024-07-18,Jueves,invierno,2.1972245773362196
PULPA CONGELADA DE LIMA,8.0,12.0,2024-07-18,Jueves,invierno,2.1972245773362196
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-07-18,Jueves,invierno,2.5649493574615367
PULPA DE PIÑA,8.0,9.8,2024-07-18,Jueves,invierno,2.1972245773362196
PULPA CONGELADA DE LIMA,24.0,12.0,2024-07-18,Jueves,invierno,3.2188758248682006
JARABE DE GOMA TASKY,6.0,9.5,2024-07-22,Lunes,invierno,1.9459101490553132
JARABE DE GRANADINA TASKY,16.0,10.5,2024-07-22,Lunes,invierno,2.833213344056216
JARABE DE GRANADA TASKY,1.0,9.87,2024-07-24,Miércoles,invierno,0.6931471805599453
PULPA CONGELADA DE LIMA,8.0,12.0,2024-07-24,Miércoles,invierno,2.1972245773362196
JARABE DE MANZANA TASKY,2.0,9.87,2024-07-24,Miércoles,invierno,1.0986122886681098
JARABE DE GUAYABA TASKY,2.0,9.66,2024-07-24,Miércoles,invierno,1.0986122886681098
JARABE DE GRANADA TASKY,2.0,9.87,2024-07-24,Miércoles,invierno,1.0986122886681098
JARABE DE GUAYABA TASKY,5.0,9.66,2024-07-24,Miércoles,invierno,1.791759469228055
JARABE DE MANZANA TASKY,6.0,9.87,2024-07-24,Miércoles,invierno,1.9459101490553132
PULPA DE MARACUYA,32.0,12.0,2024-07-24,Miércoles,invierno,3.4965075614664802
JARABE DE MANZANA TASKY,4.0,9.87,2024-07-24,Miércoles,invierno,1.6094379124341003
PULPA CONGELADA DE LIMA,16.0,12.0,2024-07-24,Miércoles,invierno,2.833213344056216
COMPOTA DE ARANDANOS BALDE,10.0,12.3,2024-07-24,Miércoles,invierno,2.3978952727983707
COMPOTA DE FRESA BALDE,24.0,9.6875,2024-07-24,Miércoles,invierno,3.2188758248682006
ZUMO DE LIMON CONGELADO,16.0,12.5,2024-07-24,Miércoles,invierno,2.833213344056216
PULPA DE MARACUYA,16.0,11.0,2024-07-24,Miércoles,invierno,2.833213344056216
COMPOTA DE FRESA BALDE,38.4,9.6875,2024-07-24,Miércoles,invierno,3.673765816303888
PULPA DE MANGO,16.0,10.8,2024-07-24,Miércoles,invierno,2.833213344056216
PULPA CONGELADA DE LIMA,24.0,12.0,2024-07-24,Miércoles,invierno,3.2188758248682006
JARABE DE GRANADA TASKY,2.0,9.87,2024-07-24,Miércoles,invierno,1.0986122886681098
JARABE DE FRAMBUESA TASKY,9.0,14.7,2024-07-24,Miércoles,invierno,2.302585092994046
JARABE DE GRANADA TASKY,3.0,9.87,2024-07-24,Miércoles,invierno,1.3862943611198906
JARABE DE BLUE CURACAO TASKY,6.0,9.87,2024-07-24,Miércoles,invierno,1.9459101490553132
JARABE DE FRAMBUESA TASKY,6.0,14.7,2024-07-24,Miércoles,invierno,1.9459101490553132
PULPA CONGELADA DE LIMA,48.0,12.0,2024-07-24,Miércoles,invierno,3.8918202981106265
JARABE DE GUAYABA TASKY,3.0,9.66,2024-07-24,Miércoles,invierno,1.3862943611198906
JARABE DE MANZANA TASKY,9.0,9.87,2024-07-24,Miércoles,invierno,2.302585092994046
JARABE DE GRANADINA TASKY,3.0,8.61,2024-07-24,Miércoles,invierno,1.3862943611198906
PULPA CONGELADA DE LIMA,8.0,12.0,2024-07-24,Miércoles,invierno,2.1972245773362196
JARABE DE MANZANA TASKY,6.0,9.87,2024-07-24,Miércoles,invierno,1.9459101490553132
JARABE DE GUAYABA TASKY,1.0,9.66,2024-07-24,Miércoles,invierno,0.6931471805599453
JARABE DE FRAMBUESA TASKY,3.0,14.7,2024-07-24,Miércoles,invierno,1.3862943611198906
JARABE DE FRAMBUESA TASKY,4.0,14.7,2024-07-24,Miércoles,invierno,1.6094379124341003
PULPA CONGELADA DE LIMA,8.0,12.0,2024-07-24,Miércoles,invierno,2.1972245773362196
JARABE DE FRAMBUESA TASKY,4.0,14.7,2024-07-24,Miércoles,invierno,1.6094379124341003
JARABE DE GRANADA TASKY,2.0,9.87,2024-07-24,Miércoles,invierno,1.0986122886681098
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-07-24,Miércoles,invierno,2.5649493574615367
JARABE DE GRANADINA TASKY,6.0,8.61,2024-07-24,Miércoles,invierno,1.9459101490553132
JARABE DE FRAMBUESA TASKY,6.0,14.7,2024-07-24,Miércoles,invierno,1.9459101490553132
JARABE DE MANZANA TASKY,2.0,9.87,2024-07-24,Miércoles,invierno,1.0986122886681098
JARABE DE GUAYABA TASKY,2.0,9.66,2024-07-24,Miércoles,invierno,1.0986122886681098
JARABE DE GRANADA TASKY,1.0,9.87,2024-07-24,Miércoles,invierno,0.6931471805599453
JARABE DE FRAMBUESA TASKY,2.0,14.7,2024-07-24,Miércoles,invierno,1.0986122886681098
PULPA CONGELADA DE LIMA,8.0,12.0,2024-07-24,Miércoles,invierno,2.1972245773362196
JARABE DE MANZANA TASKY,4.0,9.87,2024-07-24,Miércoles,invierno,1.6094379124341003
PULPA DE MARACUYA,8.0,12.0,2024-07-25,Jueves,invierno,2.1972245773362196
ZUMO DE LIMON CONGELADO,48.0,9.5,2024-07-25,Jueves,invierno,3.8918202981106265
JARABE DE GRANADINA TASKY,1.0,8.61,2024-07-25,Jueves,invierno,0.6931471805599453
JARABE DE BLUE CURACAO TASKY,3.0,14.0,2024-07-25,Jueves,invierno,1.3862943611198906
JARABE DE MANZANA TASKY,2.0,9.87,2024-07-25,Jueves,invierno,1.0986122886681098
JARABE DE GUAYABA TASKY,4.0,9.66,2024-07-25,Jueves,invierno,1.6094379124341003
PULPA DE MARACUYA,32.0,11.0,2024-07-25,Jueves,invierno,3.4965075614664802
PULPA CONGELADA DE LIMA,8.0,12.0,2024-07-25,Jueves,invierno,2.1972245773362196
JARABE DE MANZANA TASKY,6.0,9.87,2024-07-25,Jueves,invierno,1.9459101490553132
JARABE DE GRANADA TASKY,5.0,9.87,2024-07-25,Jueves,invierno,1.791759469228055
JARABE DE FRAMBUESA TASKY,5.0,14.7,2024-07-25,Jueves,invierno,1.791759469228055
PULPA CONGELADA DE LIMA,32.0,12.0,2024-07-25,Jueves,invierno,3.4965075614664802
JARABE DE BLUE CURACAO TASKY,6.0,9.87,2024-07-25,Jueves,invierno,1.9459101490553132
JARABE DE FRAMBUESA TASKY,4.0,14.7,2024-07-25,Jueves,invierno,1.6094379124341003
PULPA CONGELADA DE LIMA,8.0,12.0,2024-07-25,Jueves,invierno,2.1972245773362196
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-07-25,Jueves,invierno,2.5649493574615367
JARABE DE GRANADINA TASKY,2.0,8.61,2024-07-25,Jueves,invierno,1.0986122886681098
JARABE DE MANZANA TASKY,8.0,9.87,2024-07-25,Jueves,invierno,2.1972245773362196
JARABE DE GUAYABA TASKY,8.0,9.66,2024-07-25,Jueves,invierno,2.1972245773362196
JARABE DE GRANADA TASKY,6.0,9.87,2024-07-25,Jueves,invierno,1.9459101490553132
JARABE DE FRAMBUESA TASKY,10.0,14.7,2024-07-25,Jueves,invierno,2.3978952727983707
PULPA CONGELADA DE LIMA,40.0,12.0,2024-07-25,Jueves,invierno,3.713572066704308
JARABE DE FRAMBUESA TASKY,3.0,16.0,2024-07-25,Jueves,invierno,1.3862943611198906
JARABE DE FRAMBUESA TASKY,5.0,14.7,2024-07-25,Jueves,invierno,1.791759469228055
JARABE DE GUAYABA TASKY,6.0,9.66,2024-07-31,Miércoles,invierno,1.9459101490553132
JARABE DE GRANADA TASKY,5.0,9.87,2024-07-31,Miércoles,invierno,1.791759469228055
JARABE DE FRAMBUESA TASKY,12.0,14.7,2024-07-31,Miércoles,invierno,2.5649493574615367
PULPA CONGELADA DE LIMA,24.0,12.0,2024-07-31,Miércoles,invierno,3.2188758248682006
JARABE DE MANZANA TASKY,10.0,9.87,2024-07-31,Miércoles,invierno,2.3978952727983707
JARABE DE MANZANA TASKY,3.0,9.87,2024-07-31,Miércoles,invierno,1.3862943611198906
JARABE DE MANZANA TASKY,5.0,9.87,2024-07-31,Miércoles,invierno,1.791759469228055
JARABE DE GRANADA TASKY,1.0,9.87,2024-07-31,Miércoles,invierno,0.6931471805599453
JARABE DE FRAMBUESA TASKY,2.0,14.7,2024-07-31,Miércoles,invierno,1.0986122886681098
PULPA CONGELADA DE LIMA,8.0,12.0,2024-07-31,Miércoles,invierno,2.1972245773362196
JARABE DE MANZANA TASKY,6.0,9.87,2024-07-31,Miércoles,invierno,1.9459101490553132
ZUMO DE LIMON CONGELADO,40.0,12.5,2024-07-31,Miércoles,invierno,3.713572066704308
ZUMO DE LIMON CONGELADO,32.0,12.0,2024-07-31,Miércoles,invierno,3.4965075614664802
JARABE DE GUAYABA TASKY,1.0,9.66,2024-07-31,Miércoles,invierno,0.6931471805599453
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-07-31,Miércoles,invierno,2.5649493574615367
JARABE DE BLUE CURACAO TASKY,6.0,9.87,2024-07-31,Miércoles,invierno,1.9459101490553132
JARABE DE MANZANA TASKY,3.0,9.87,2024-07-31,Miércoles,invierno,1.3862943611198906
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-07-31,Miércoles,invierno,2.5649493574615367
JARABE DE MANZANA TASKY,3.0,9.87,2024-07-31,Miércoles,invierno,1.3862943611198906
JARABE DE FRAMBUESA TASKY,9.0,14.7,2024-07-31,Miércoles,invierno,2.302585092994046
PULPA CONGELADA DE LIMA,8.0,12.0,2024-07-31,Miércoles,invierno,2.1972245773362196
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-07-31,Miércoles,invierno,2.5649493574615367
JARABE DE GRANADINA TASKY,2.0,8.61,2024-07-31,Miércoles,invierno,1.0986122886681098
JARABE DE GRANADA TASKY,2.0,9.87,2024-07-31,Miércoles,invierno,1.0986122886681098
JARABE DE FRAMBUESA TASKY,3.0,14.7,2024-07-31,Miércoles,invierno,1.3862943611198906
JARABE DE MANZANA TASKY,4.0,9.87,2024-07-31,Miércoles,invierno,1.6094379124341003
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-07-31,Miércoles,invierno,2.5649493574615367
JARABE DE FRAMBUESA TASKY,2.0,14.7,2024-07-31,Miércoles,invierno,1.0986122886681098
PULPA CONGELADA DE LIMA,8.0,12.0,2024-07-31,Miércoles,invierno,2.1972245773362196
JARABE DE BLUE CURACAO TASKY,6.0,9.87,2024-07-31,Miércoles,invierno,1.9459101490553132
JARABE DE MANZANA TASKY,2.0,9.87,2024-07-31,Miércoles,invierno,1.0986122886681098
JARABE DE GRANADA TASKY,6.0,9.87,2024-07-31,Miércoles,invierno,1.9459101490553132
JARABE DE FRAMBUESA TASKY,4.0,14.7,2024-07-31,Miércoles,invierno,1.6094379124341003
PULPA CONGELADA DE LIMA,32.0,12.0,2024-07-31,Miércoles,invierno,3.4965075614664802
PULPA CONGELADA DE LIMA,32.0,12.0,2024-07-31,Miércoles,invierno,3.4965075614664802
JARABE DE GRANADA TASKY,2.0,9.87,2024-07-31,Miércoles,invierno,1.0986122886681098
JARABE DE MANZANA TASKY,3.0,9.87,2024-08-01,Jueves,invierno,1.3862943611198906
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-08-01,Jueves,invierno,2.5649493574615367
JARABE DE BLUE CURACAO TASKY,6.0,9.87,2024-08-01,Jueves,invierno,1.9459101490553132
JARABE DE GUAYABA TASKY,2.0,9.66,2024-08-01,Jueves,invierno,1.0986122886681098
JARABE DE GRANADA TASKY,3.0,9.87,2024-08-01,Jueves,invierno,1.3862943611198906
JARABE DE FRAMBUESA TASKY,6.0,14.7,2024-08-01,Jueves,invierno,1.9459101490553132
PULPA CONGELADA DE LIMA,8.0,12.0,2024-08-01,Jueves,invierno,2.1972245773362196
JARABE DE GUAYABA TASKY,4.0,9.66,2024-08-01,Jueves,invierno,1.6094379124341003
JARABE DE FRAMBUESA TASKY,3.0,14.7,2024-08-01,Jueves,invierno,1.3862943611198906
JARABE DE GRANADA TASKY,1.0,9.87,2024-08-01,Jueves,invierno,0.6931471805599453
JARABE DE MANZANA TASKY,6.0,9.87,2024-08-01,Jueves,invierno,1.9459101490553132
JARABE DE FRAMBUESA TASKY,6.0,14.7,2024-08-01,Jueves,invierno,1.9459101490553132
COMPOTA DE FRESA BALDE,19.2,9.6875,2024-08-01,Jueves,invierno,3.005682604407159
JARABE DE GUAYABA TASKY,2.0,9.66,2024-08-01,Jueves,invierno,1.0986122886681098
JARABE DE MANZANA TASKY,2.0,9.87,2024-08-01,Jueves,invierno,1.0986122886681098
PULPA CONGELADA DE LIMA,16.0,12.0,2024-08-01,Jueves,invierno,2.833213344056216
JARABE DE FRAMBUESA TASKY,6.0,14.7,2024-08-01,Jueves,invierno,1.9459101490553132
JARABE DE GUAYABA TASKY,4.0,9.66,2024-08-01,Jueves,invierno,1.6094379124341003
JARABE DE MANZANA TASKY,6.0,9.87,2024-08-01,Jueves,invierno,1.9459101490553132
JARABE DE GRANADINA TASKY,3.0,8.61,2024-08-01,Jueves,invierno,1.3862943611198906
PULPA CONGELADA DE LIMA,16.0,12.0,2024-08-01,Jueves,invierno,2.833213344056216
PULPA CONGELADA DE LIMA,24.0,12.0,2024-08-01,Jueves,invierno,3.2188758248682006
JARABE DE FRAMBUESA TASKY,4.0,14.7,2024-08-01,Jueves,invierno,1.6094379124341003
JARABE DE GUAYABA TASKY,4.0,9.66,2024-08-01,Jueves,invierno,1.6094379124341003
JARABE DE MANZANA TASKY,4.0,9.87,2024-08-01,Jueves,invierno,1.6094379124341003
JARABE DE MANZANA TASKY,5.0,9.87,2024-08-01,Jueves,invierno,1.791759469228055
JARABE DE FRAMBUESA TASKY,2.0,14.7,2024-08-01,Jueves,invierno,1.0986122886681098
JARABE DE MANZANA TASKY,6.0,9.87,2024-08-05,Lunes,invierno,1.9459101490553132
JARABE DE FRAMBUESA TASKY,6.0,14.7,2024-08-05,Lunes,invierno,1.9459101490553132
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-08-05,Lunes,invierno,2.5649493574615367
PULPA CONGELADA DE LIMA,24.0,12.0,2024-08-05,Lunes,invierno,3.2188758248682006
PULPA CONGELADA DE LIMA,24.0,12.0,2024-08-05,Lunes,invierno,3.2188758248682006
JARABE DE GUAYABA TASKY,6.0,9.66,2024-08-05,Lunes,invierno,1.9459101490553132
JARABE DE GRANADA TASKY,1.0,9.87,2024-08-05,Lunes,invierno,0.6931471805599453
JARABE DE FRAMBUESA TASKY,3.0,14.7,2024-08-05,Lunes,invierno,1.3862943611198906
JARABE DE GRANADINA TASKY,2.0,8.61,2024-08-05,Lunes,invierno,1.0986122886681098
JARABE DE BLUE CURACAO TASKY,6.0,9.87,2024-08-05,Lunes,invierno,1.9459101490553132
